"locus_tag","logFC","logCPM","F","PValue","FDR","gene_name","spi","DE"
"SL1344_2504",2.77104445890581,8.08734865904606,249.795656348324,2.8495396148716e-07,6.20854237300811e-06,"nifU",NA,"Amplified"
"SL1344_1308",3.9162413934566,6.53953436162999,247.621563922774,2.94708209262857e-07,6.38880007417067e-06,"ynhA","-","Amplified"
"SL1344_0459",-2.57454375990705,8.91238215372976,246.299592927402,3.0084420138559e-07,6.45918288018666e-06,"ybaY","-","Attenuated"
"SL1344_4493",-2.86912147321923,5.53055914306404,246.277221183142,3.00949410968363e-07,6.45918288018666e-06,"yjjI","-","Attenuated"
"SL1344_3550",-2.91087670961172,5.54399125033306,245.321729602481,3.0548622252931e-07,6.52409685144279e-06,"yhhJ","-","Attenuated"
"SL1344_3408",3.18950341706168,10.1007775228795,241.99986721674,3.21940806070792e-07,6.84163860782953e-06,"rpsJ",NA,"Amplified"
"SL1344_3179",3.17459131402728,6.32850550538838,241.200607227515,3.26064439680438e-07,6.89530388618337e-06,"folB",NA,"Amplified"
"DapZ",-4.72247743057867,9.90014745288728,240.748527772497,3.28426165184695e-07,6.91136817856962e-06,"DapZ",NA,"Attenuated"
"SL1344_2481",2.24386726193832,7.65185517963488,237.010540260243,3.48798675869178e-07,7.27422276669201e-06,"engA",NA,"Amplified"
"SL1344_0936",-3.52822200771213,10.2267582094865,236.820993980141,3.49873323646629e-07,7.27422276669201e-06,"ompF","-","Attenuated"
"SL1344_3621",2.38267237885737,7.21631615745855,236.670857884498,3.50727476929054e-07,7.27422276669201e-06,"glyQ",NA,"Amplified"
"SL1344_0303",2.79883407257403,6.13017485097494,234.159722461199,3.65408816035689e-07,7.54245757118642e-06,"sciZ","SPI-6","Amplified"
"SL1344_1227",-2.20375249648359,8.05521143590424,233.818138479472,3.67464917101824e-07,7.54877929703462e-06,"yeaC","-","Attenuated"
"SL1344_1345",5.31952127032531,9.58721707998466,233.481154153183,3.69507550624983e-07,7.55476575069279e-06,"ssaK","-","Amplified"
"SL1344_4213",-3.65201262528064,6.48125043023758,232.165402914455,3.77620462199706e-07,7.68422016004497e-06,"nrfA","-","Attenuated"
"SL1344_4369",-2.82168229750964,8.50241536137336,231.150680475056,3.84030076259595e-07,7.77796126283517e-06,"cybC","-","Attenuated"
"SL1344_1241",-2.65120985031736,6.42100174047445,230.715958936737,3.86817717231985e-07,7.7978113651345e-06,"astB","-","Attenuated"
"SL1344_2299",2.63934819987079,8.41203902821709,230.350466990753,3.89181062012298e-07,7.80896326288863e-06,"lrhA","-","Amplified"
"SL1344_2875",-6.8951374017256,10.6453025618106,236.119452867354,3.95912167138998e-07,7.90724578258165e-06,"invA","SPI-1","Attenuated"
"SL1344_1451",2.31482287225155,7.63261950548796,227.582534739572,4.07679159036653e-07,8.072496344161e-06,"marC","-","Amplified"
"SL1344_1655",4.98067298611746,8.21016596899167,227.581053045095,4.07928651605725e-07,8.072496344161e-06,"trpD","-","Amplified"
"SL1344_2604",2.52802729705597,9.23383434431128,226.53594869951,4.14959628028061e-07,8.11836366485021e-06,"rpoE",NA,"Amplified"
"SL1344_3972",2.2613858121944,8.50638629839125,226.521965789219,4.15057996392691e-07,8.11836366485021e-06,"yihX","-","Amplified"
"SL1344_1327",4.73807809979383,7.54915593850208,226.403570741553,4.15892065352781e-07,8.11836366485021e-06,"ssaB",NA,"Amplified"
"SL1344_2211",3.61510612455128,5.52804341054357,225.825528049864,4.1999453784168e-07,8.16151547859913e-06,"STM2235",NA,"Amplified"
"SL1344_3273",2.54234663701853,7.87375349413798,225.231178569918,4.24265734043222e-07,8.20754428996619e-06,"obgE","-","Amplified"
"SL1344_1117",-3.82695207625806,7.42147771475444,219.53049700865,4.68129692887936e-07,9.00820218190078e-06,"flgH","-","Attenuated"
"SL1344_3425",2.80337179702979,6.36363765928485,219.19203837236,4.70908716745125e-07,9.00820218190078e-06,"yheR","-","Amplified"
"SL1344_1525",-3.26537810344315,7.21885835611303,219.069751711798,4.71917870447282e-07,9.00820218190078e-06,"srfB","-","Attenuated"
"SL1344_2380",-3.33325879972911,6.88033967781773,218.712910574676,4.74878177566216e-07,9.02477734810862e-06,"yfeD","-","Attenuated"
"SL1344_2865",-7.77758523549952,10.6245596393569,228.446848580982,4.80335621665675e-07,9.08044916945707e-06,"sicA","SPI-1","Attenuated"
"STnc770",-3.16695996413578,7.57334939311402,217.863683587005,4.82017352759775e-07,9.08044916945707e-06,"STnc770","-","Attenuated"
"SL1344_1161",3.01981174231437,8.13119244822077,216.995272009183,4.89457381098654e-07,9.15220449384587e-06,"sifA","SPI-2","Amplified"
"SL1344_0410",2.14531504938249,9.06969645005678,216.924577018273,4.90069364413165e-07,9.15220449384587e-06,"ribD","-","Amplified"
"SL1344_3091",7.02834475695982,10.2078036690134,224.761265877209,5.10746907275182e-07,9.43187113679458e-06,"STM3117",NA,"Amplified"
"SL1344_3424",2.20463491896695,8.2678941383692,214.523843457854,5.11432790606425e-07,9.43187113679458e-06,"kefB","-","Amplified"
"SL1344_1356",4.15269448688673,7.91983970336606,214.505159461646,5.11603580438093e-07,9.43187113679458e-06,"ssaU","SPI-2","Amplified"
"SL1344_3565",-2.8540797909478,4.68821753157241,213.55473303493,5.20386442556808e-07,9.55296643910668e-06,"STM3600",NA,"Attenuated"
"SL1344_3402",2.23511674699621,10.467896813438,213.147763795463,5.24204946355423e-07,9.56004041097241e-06,"rplV",NA,"Amplified"
"SL1344_4054",2.72699428022777,6.61916679155611,213.041910717276,5.25203889058985e-07,9.56004041097241e-06,"STM4104",NA,"Amplified"
"SL1344_0213",2.89084589139435,8.5366318663614,212.767318718964,5.27806369808387e-07,9.5670448712327e-06,"STM0212",NA,"Amplified"
"SL1344_1238",-3.24564490900838,6.59883127477269,211.740483827481,5.37682626619012e-07,9.6866462277668e-06,"argDa","-","Attenuated"
"SL1344_4198",-4.9237466173276,8.81535432681487,214.484632302405,5.40490426263059e-07,9.6866462277668e-06,"siiF","SPI-4","Attenuated"
"SL1344_0068",-2.96257655357525,10.6188820688485,211.386499775607,5.4114087642369e-07,9.6866462277668e-06,"carB","-","Attenuated"
"SL1344_3404",2.51334487694685,10.6101545684707,208.672790417863,5.68599765319395e-07,1.01361131718507e-05,"rplB",NA,"Amplified"
"SL1344_4199",4.13685244823346,5.3575746487159,207.961478827865,5.76084218566927e-07,1.02272729172746e-05,"yjcB","SPI-4","Amplified"
"SL1344_1928",4.78753301686216,9.54916648090899,207.393407269432,5.82150295745663e-07,1.02741690950165e-05,"SL1344_1928",NA,"Amplified"
"SL1344_1306",4.11023219895779,8.32940879181803,207.2690420386,5.83488972711878e-07,1.02741690950165e-05,"sufD","-","Amplified"
"SL1344_0082",3.41742786157431,8.18694209096937,206.315276511031,5.93884617862796e-07,1.03941363114825e-05,"STM0081",NA,"Amplified"
"SL1344_1630",2.14141050960102,6.25720954110234,206.109748873601,5.96155088842468e-07,1.03941363114825e-05,"ycjE","-","Amplified"
"SL1344_2856",-6.4883695441337,9.37189304796625,215.599880763222,5.97530321105163e-07,1.03941363114825e-05,"hilA","SPI-1","Attenuated"
"SL1344_3030",-3.12467070589441,9.10152232095833,204.958600332654,6.09074832147082e-07,1.05524049232229e-05,"gcvH","-","Attenuated"
"SL1344_4433",-2.70282437404492,8.3287341345249,204.681620707013,6.1223567027549e-07,1.05647387262739e-05,"STM4503",NA,"Attenuated"
"SL1344_3247",-3.45469158901022,4.57304668033477,204.159766969523,6.18246988399799e-07,1.06259661671583e-05,"yhbU","-","Attenuated"
"MicA",3.75497473613169,8.67292174229642,200.873571034283,6.57849481885721e-07,1.12617566065675e-05,"MicA","-","Amplified"
"SL1344_0902",-3.32462712500682,7.02091285254625,200.190950118131,6.66470816774929e-07,1.13381009599242e-05,"dmsA","-","Attenuated"
"SL1344_0832",3.5441758413418,5.10244152474057,200.1050654261,6.67565517807315e-07,1.13381009599242e-05,"STM0856",NA,"Amplified"
"SL1344_0831",4.30512532533645,5.90924441108872,198.886123220045,6.83347945913778e-07,1.15491534490717e-05,"STM0855",NA,"Amplified"
"SL1344_3092",8.94164747433719,11.8605746804296,207.892105141216,6.85346148113668e-07,1.15491534490717e-05,"STM3118",NA,"Amplified"
"SL1344_1177",-2.70190148117158,7.77432419004466,197.643598870831,6.99919704279678e-07,1.17488467091927e-05,"STM1239",NA,"Attenuated"
"SL1344_1207",2.50522425973715,6.18738108278817,197.091825845562,7.07440093014058e-07,1.18290564390025e-05,"yoaG","-","Amplified"
"SL1344_3248",-3.65834684410614,4.72602996997842,196.356941497369,7.17614070915872e-07,1.19528459534018e-05,"yhbV","-","Attenuated"
"SL1344_3031",-2.5188184994487,9.26562203899969,193.046073600561,7.65790897376647e-07,1.27062381972417e-05,"gcvT","-","Attenuated"
"SL1344_1657",2.2435422143679,6.5203423215139,192.795607919984,7.69598004401604e-07,1.27204819578104e-05,"trpB","-","Amplified"
"SL1344_2228",-3.80462507021594,6.5382294403702,192.205127866511,7.78667630557515e-07,1.27788504854357e-05,"napG","-","Attenuated"
"SL1344_1836",2.16789323029034,8.5865369180736,192.180183852493,7.79053703678624e-07,1.27788504854357e-05,"aspS",NA,"Amplified"
"SL1344_3576",-5.64584049696241,7.85082200417384,200.443075553257,7.86188940066408e-07,1.28470419979033e-05,"yhjH","-","Attenuated"
"SL1344_3202",-1.87058390585742,8.30961661434987,191.459267152212,7.90316089874281e-07,1.28657494781798e-05,"yqjE","-","Attenuated"
"SL1344_3013",5.03332093952715,7.86647794904235,196.411366030207,7.9600310192291e-07,1.29096142169001e-05,"STM3036",NA,"Amplified"
"SL1344_0194",3.9870464618384,5.82868076709393,190.720026514311,8.02077325234226e-07,1.29594066706384e-05,"fhuD","-","Amplified"
"SL1344_2057",1.8905284092141,8.37251770547037,190.42435162723,8.0684281363907e-07,1.29877608135782e-05,"udg","-","Amplified"
"SL1344_3246",-2.02128222956522,8.12650244212103,189.366893704047,8.24179115772097e-07,1.32175044811927e-05,"yhbT","-","Attenuated"
"SL1344_0771",6.36825580496644,7.93688505850346,197.705228944959,8.27901239051197e-07,1.32280220195069e-05,"bioB","-","Amplified"
"SL1344_0659",1.96157455009223,8.13700037226163,188.660285189722,8.36024011548028e-07,1.33085150768199e-05,"miaB","-","Amplified"
"CyaR",-4.10334476594086,11.9155346027243,186.945253052406,8.65672415549113e-07,1.37298191201429e-05,"CyaR","-","Attenuated"
"STnc1480",2.60050045610182,10.3870516975181,186.732076494439,8.69449100346458e-07,1.37392066626177e-05,"STnc1480",NA,"Amplified"
"FnrS",-3.7540608513964,7.36127094880818,186.119603112207,8.80415243155458e-07,1.38617202882213e-05,"FnrS","-","Attenuated"
"SL1344_2113",2.99867639486024,5.58753447781005,185.027359985726,9.00404987745933e-07,1.41248986077671e-05,"sseK2","-","Amplified"
"SL1344_3274",2.09799973264014,7.72788088910076,183.182006378077,9.35487130063516e-07,1.46212593081755e-05,"yhbE","-","Amplified"
"SL1344_3252",7.07699283781455,9.21287693706888,191.196261814716,9.38824485017296e-07,1.46212593081755e-05,"mtr","-","Amplified"
"SL1344_4195",-7.47718377215513,10.0760147048781,190.73145008918,9.47441118763203e-07,1.47023776487211e-05,"siiC","SPI-4","Attenuated"
"SL1344_2622",2.32993357924976,9.77434041138617,181.456661200082,9.69849839844022e-07,1.49961727924269e-05,"rluD","-","Amplified"
"SL1344_2866",-5.32340928103532,7.97674890828277,189.249304986322,9.75589279204571e-07,1.50310433946018e-05,"spaS","SPI-1","Attenuated"
"SL1344_0880",2.24033521708352,8.69430855646539,180.809283596063,9.83150291889577e-07,1.50936311715717e-05,"ybjY","-","Amplified"
"SL1344_1383",-2.51272082023412,6.74457551897066,180.293290160431,9.93915399432566e-07,1.51604626361828e-05,"gst","-","Attenuated"
"SL1344_1537",-1.94314194005493,7.72472611113096,180.263948736245,9.9453197172919e-07,1.51604626361828e-05,"STM1607",NA,"Attenuated"
"SLP1_0063",2.08284137714199,9.65941314527212,180.019451600587,9.99688439014875e-07,1.51854081898245e-05,"rlgA","-","Amplified"
"SL1344_3132",2.60678772704671,6.84997745208014,179.294843259925,1.01516845134657e-06,1.53664445582776e-05,"exbD","-","Amplified"
"SL1344_1564",3.67492981510296,6.13575955534078,178.878588808529,1.0241968721642e-06,1.54488996731341e-05,"STM1634",NA,"Amplified"
"SL1344_4438",3.63758356765658,5.01853141281993,178.020851963859,1.0431202638389e-06,1.56795150459966e-05,"trpS2","-","Amplified"
"SL1344_3630",3.55262117798134,6.86728965425638,177.471098553703,1.05547952770191e-06,1.58102037587015e-05,"avtA","-","Amplified"
"SL1344_1352",3.55124251477413,8.48596283470854,176.865518570387,1.06930692331868e-06,1.59619033467017e-05,"ssaQ","SPI-2","Amplified"
"SL1344_2176",3.80902535976066,6.29222836612772,176.429616120466,1.0794006659581e-06,1.60570154239422e-05,"cirA","-","Amplified"
"SL1344_3217",-4.27043451884164,6.11106564607343,175.515843305226,1.10095021526437e-06,1.63213031912388e-05,"tdcA","-","Attenuated"
"SL1344_3643",-2.57299917259323,4.90562167858616,174.873664365214,1.11641784866968e-06,1.64939267094555e-05,"STM3678",NA,"Attenuated"
"SL1344_3728",5.08426707888391,9.38466827077538,179.044971901961,1.12904391439547e-06,1.65712926437611e-05,"mgtB","SPI-3","Amplified"
"SL1344_4039",2.31178411843588,6.37146489270365,174.34356432789,1.12939148481738e-06,1.65712926437611e-05,"menA","-","Amplified"
"SL1344_0740",-2.34414604025545,6.12763485454255,174.086503680893,1.1357507567313e-06,1.65712926437611e-05,"STM0763",NA,"Attenuated"
"SL1344_2603",2.55345365676452,9.34453154635333,174.035428345379,1.13701961579816e-06,1.65712926437611e-05,"rseA","-","Amplified"
"SL1344_0192",3.16350324356017,8.07751964718855,173.515859158904,1.1500286674505e-06,1.67044568059982e-05,"fhuA","-","Amplified"
"SL1344_0069",-2.44925961044472,6.02043203562285,173.036624828893,1.16219349634436e-06,1.67771269750533e-05,"caiF","-","Attenuated"
"SL1344_3808",2.71201886303598,5.77140147094823,173.012517513095,1.16280968139567e-06,1.67771269750533e-05,"STM3841",NA,"Amplified"
"SL1344_1526",-2.42385658656884,6.73747565076308,172.775541661973,1.16888864030661e-06,1.68086186476091e-05,"srfC","-","Attenuated"
"SL1344_4193",-7.51858705599364,9.15117120266944,179.330615585345,1.19374515983937e-06,1.71090253141097e-05,"siiA",NA,"Attenuated"
"SL1344_2502",2.52256070784318,7.13454758367935,170.376695779243,1.23272310514396e-06,1.76091638264604e-05,"hscB","-","Amplified"
"SL1344_1847",-2.78201209968021,4.70635513273513,169.46696231784,1.25806996033987e-06,1.78565616877454e-05,"flhE","-","Attenuated"
"SL1344_0359",2.24291507381476,5.95438448486242,169.458084008493,1.25832052690649e-06,1.78565616877454e-05,"foxA","-","Amplified"
"SL1344_3983",-2.24070096447212,8.10754152908447,168.206218600648,1.29428576971383e-06,1.83067174116244e-05,"fdoH","-","Attenuated"
"SL1344_1083",-3.23776722582647,5.04135400977386,167.862083682302,1.30439744738189e-06,1.83432446628221e-05,"ymdA","-","Attenuated"
"SL1344_4194",-7.36246235595314,9.91900052853213,174.971334548211,1.30893570391679e-06,1.83432446628221e-05,"siiB","SPI-4","Attenuated"
"SL1344_1226",-1.8914750425805,8.32810279798787,167.598269922889,1.31221613033441e-06,1.83432446628221e-05,"yeaA","-","Attenuated"
"SL1344_3911",-1.82502218429844,6.77512464390521,167.542504852934,1.3138763562383e-06,1.83432446628221e-05,"pldA","-","Attenuated"
"SL1344_1907",-2.2774504179567,6.41037705916832,167.032130627587,1.32919401551038e-06,1.84513183373883e-05,"fliO","-","Attenuated"
"SL1344_1814",2.1089540014558,7.57113239676429,166.999810610613,1.33017153521738e-06,1.84513183373883e-05,"yebE","-","Amplified"
"SL1344_0906",2.14840056096578,6.87552653176468,166.539261822694,1.34419917739314e-06,1.85861386258782e-05,"ycaM","-","Amplified"
"SL1344_2363",2.75145649338145,8.70054237540798,166.151550616906,1.35615220829859e-06,1.86915035993614e-05,"pgtE","-","Amplified"
"SL1344_1183",2.30071455035511,6.89357289615369,165.606662403372,1.37317690963365e-06,1.88658763954126e-05,"pagD","-","Amplified"
"SL1344_1350",4.27194816716326,7.90485426207351,169.19993128742,1.39698096168778e-06,1.91319868848288e-05,"ssaO","SPI-2","Amplified"
"SL1344_4445",-5.52513592790202,6.10139905610413,171.188411843065,1.42043171061698e-06,1.93795744087344e-05,"yjiH","-","Attenuated"
"SL1344_4341",2.22309302356901,8.13085142311006,164.027752905307,1.42404383114715e-06,1.93795744087344e-05,"msrA","-","Amplified"
"SLP1_0064",1.86529333039894,8.41530513678567,163.888045127119,1.42865753283972e-06,1.93812220021087e-05,"PSLT043",NA,"Amplified"
"SL1344_1112",-4.23814093052926,7.38159038203921,167.886736646001,1.43851709645451e-06,1.94296994821857e-05,"flgC","-","Attenuated"
"STnc4210",-3.14541563062661,7.46482239823564,163.509927392152,1.44123871912365e-06,1.94296994821857e-05,"STnc4210","-","Attenuated"
"SL1344_2049",2.81331924016806,6.62918447678112,163.029549491205,1.45742326002012e-06,1.95463242760519e-05,"hisD","-","Amplified"
"SL1344_4242",-3.3466807629138,6.97167451973142,162.984537250761,1.45895141791579e-06,1.95463242760519e-05,"STM4305",NA,"Attenuated"
"STnc1330",-2.2740589260927,8.18375542715734,162.452189171535,1.47717768531235e-06,1.97292400446981e-05,"STnc1330",NA,"Attenuated"
"SL1344_3302",3.00811253051035,8.88482998579319,161.964737432704,1.49411760774254e-06,1.9893899258646e-05,"gltB","-","Amplified"
"SLP1_0062",2.074388114077,9.53460853935476,161.489963131413,1.51085152162175e-06,2.00548106593114e-05,"rlgA","-","Amplified"
"GlmZ",-2.0343075031911,10.6901606963351,161.124532504656,1.52389162865603e-06,2.01658542516016e-05,"GlmZ","-","Attenuated"
"SL1344_1666",2.00481004648654,7.89236966231033,160.379036398556,1.55093415847287e-06,2.04609478888439e-05,"ispZ","-","Amplified"
"SL1344_0527",2.48687142764233,5.27354658815103,160.168971400677,1.55866251337345e-06,2.05002136667472e-05,"purE","-","Amplified"
"SL1344_1263",-2.21319346668398,9.47784186287719,160.02358667409,1.56403951993073e-06,2.05050693717314e-05,"STM1328",NA,"Attenuated"
"SL1344_1765",2.22657689014058,6.21069103693836,159.902436133385,1.56853799088349e-06,2.05050693717314e-05,"ftsI2","-","Amplified"
"SL1344_1391",2.24078586170151,6.96819803237511,158.388014488579,1.62616185666484e-06,2.11941457693417e-05,"rnfA","-","Amplified"
"SL1344_2225",-2.4976011767526,7.21534824690877,158.12230412616,1.63654399051466e-06,2.12652131779526e-05,"napC","-","Attenuated"
"SL1344_0160",-2.15639974273527,8.31390656754691,157.112538455515,1.67676404258706e-06,2.17224026418035e-05,"STM0159",NA,"Attenuated"
"SL1344_2868",-6.00749198498678,7.3616328500441,162.995491096363,1.70595226210986e-06,2.20343654453351e-05,"spaQ","SPI-1","Attenuated"
"SL1344_3798",1.93918513661893,6.9228218466839,156.135523996122,1.71686496233558e-06,2.20490154585527e-05,"yidA","-","Amplified"
"SL1344_2216",5.304121670684,6.28636920872616,160.152982981518,1.7173085753532e-06,2.20490154585527e-05,"STM2240",NA,"Amplified"
"SL1344_2840",4.12585341492925,5.80357692410379,155.720777543211,1.73425085301731e-06,2.22004693766074e-05,"ygbA","-","Amplified"
"SL1344_1764",2.54662043502971,5.6138292460419,155.072312009835,1.76187843649174e-06,2.24874070267023e-05,"rrmA","-","Amplified"
"SL1344_1472",2.37139241836117,7.16143616052736,154.723959177578,1.77694754334765e-06,2.26128368790613e-05,"STM1543",NA,"Amplified"
"SL1344_1530",3.6848688700756,8.82557178718327,154.188804736061,1.80041325063798e-06,2.28440669507419e-05,"pdgL","-","Amplified"
"SL1344_0358",3.5567646713078,7.14463836500143,154.028178839657,1.80753208719552e-06,2.2867136141236e-05,"STM0363",NA,"Amplified"
"SL1344_2878",-7.68089354052295,9.3599444128201,160.336214971202,1.81389800293136e-06,2.28805730545201e-05,"invF","SPI-1","Attenuated"
"SL1344_2010",-2.65862014603747,5.89173465669946,152.951335838084,1.85617888068258e-06,2.33456434147658e-05,"cbiB","-","Attenuated"
